source_file,n_servers,n_vms,require_all_on,classic_objective,classic_status,classic_time_s,quantum_objective,quantum_status,quantum_time_s,speedup_x,best_solver,n_classic_residuals,n_quantum_residuals
q_20260324_132429_results.json,1,1,True,-3.75,INFEASIBLE,0.219,-4.75,INFEASIBLE,2.094,0.105,quantum,1,1
q_20260324_132552_results.json,2,1,True,8.115058,INFEASIBLE,13.594,-21.627314,INFEASIBLE,3.819,3.56,quantum,20,1
q_20260324_132752_results.json,3,1,True,3.358017,INFEASIBLE,20.214,-2.100136,INFEASIBLE,8.812,2.294,quantum,20,2
q_20260324_133427_results.json,4,1,True,27.629703,INFEASIBLE,21.373,-1.335192,INFEASIBLE,12.08,1.769,quantum,20,4
q_20260324_145058_results.json,1,1,True,-3.75,INFEASIBLE,0.136,-4.75,INFEASIBLE,0.934,0.146,quantum,1,1
q_20260324_145148_results.json,2,1,True,25.021266,INFEASIBLE,5.937,-3.506681,INFEASIBLE,5.052,1.175,quantum,20,2
q_20260324_145254_results.json,3,1,True,12.728164,INFEASIBLE,11.099,-9.462698,INFEASIBLE,3.887,2.856,quantum,20,2
q_20260324_145812_results.json,4,1,True,27.629703,INFEASIBLE,26.319,-1.335192,INFEASIBLE,18.765,1.403,quantum,20,4
q_20260324_150512_results.json,5,1,True,5.988367,INFEASIBLE,25.97,-1.717531,INFEASIBLE,26.801,0.969,quantum,20,5
q_20260324_151449_results.json,6,1,True,13.346143,INFEASIBLE,34.908,-21.979697,INFEASIBLE,64.535,0.541,quantum,20,4
q_20260324_132440_results.json,1,2,True,12.0,SUCCESS,0.39,11.0,INFEASIBLE,2.48,0.157,quantum,1,1
q_20260324_132623_results.json,2,2,True,7.181727,INFEASIBLE,17.629,-4.873975,INFEASIBLE,7.052,2.5,quantum,20,2
q_20260324_132835_results.json,3,2,True,5.024981,INFEASIBLE,27.096,-11.600539,INFEASIBLE,8.906,3.042,quantum,20,2
q_20260324_133518_results.json,4,2,True,13.683335,INFEASIBLE,30.565,-15.407048,INFEASIBLE,14.624,2.09,quantum,20,3
q_20260324_145104_results.json,1,2,True,12.0,SUCCESS,0.174,11.0,INFEASIBLE,0.989,0.176,quantum,1,1
q_20260324_145155_results.json,2,2,True,18.126125,INFEASIBLE,0.415,16.125,INFEASIBLE,1.727,0.24,quantum,1,1
q_20260324_145319_results.json,3,2,True,14.931741,INFEASIBLE,16.742,-11.562204,INFEASIBLE,4.124,4.059,quantum,20,1
q_20260324_145910_results.json,4,2,True,2.860788,INFEASIBLE,41.312,-20.831046,INFEASIBLE,10.292,4.014,quantum,20,2
q_20260324_150622_results.json,5,2,True,17.423758,INFEASIBLE,48.487,-35.8183,INFEASIBLE,15.391,3.15,quantum,20,2
q_20260324_151627_results.json,6,2,True,14.254471,INFEASIBLE,63.363,-3.576945,INFEASIBLE,28.336,2.236,quantum,20,2
q_20260324_132450_results.json,1,3,True,12.0,INFEASIBLE,0.792,11.0,INFEASIBLE,2.57,0.308,quantum,1,1
q_20260324_132634_results.json,2,3,True,24.0,INFEASIBLE,0.755,22.0,INFEASIBLE,2.741,0.275,quantum,1,1
q_20260324_132942_results.json,3,3,True,24.082491,INFEASIBLE,45.709,19.044367,INFEASIBLE,10.796,4.234,quantum,20,2
q_20260324_145110_results.json,1,3,True,12.0,INFEASIBLE,0.26,11.0,INFEASIBLE,1.033,0.251,quantum,1,1
q_20260324_145205_results.json,2,3,True,24.0,INFEASIBLE,0.683,22.0,INFEASIBLE,2.286,0.299,quantum,1,1
q_20260324_145409_results.json,3,3,True,20.777783,INFEASIBLE,38.339,5.083333,INFEASIBLE,4.604,8.327,quantum,20,1
q_20260324_150034_results.json,4,3,True,1.206693,INFEASIBLE,66.363,-7.190658,INFEASIBLE,12.071,5.498,quantum,20,2
q_20260324_150801_results.json,5,3,True,6.398013,INFEASIBLE,75.249,-15.368398,INFEASIBLE,17.374,4.331,quantum,20,2
q_20260324_151833_results.json,6,3,True,8.011583,INFEASIBLE,95.849,6.725854,INFEASIBLE,23.458,4.086,quantum,20,2
q_20260324_132500_results.json,1,4,True,12.0,INFEASIBLE,0.771,11.0,INFEASIBLE,2.498,0.309,quantum,1,1
q_20260324_132647_results.json,2,4,True,24.0,INFEASIBLE,1.656,22.0,INFEASIBLE,3.522,0.47,quantum,1,1
q_20260324_133115_results.json,3,4,True,23.102163,INFEASIBLE,59.634,15.769637,INFEASIBLE,5.156,11.566,quantum,20,1
q_20260324_145117_results.json,1,4,True,12.0,INFEASIBLE,0.382,11.0,INFEASIBLE,1.329,0.287,quantum,1,1
q_20260324_145214_results.json,2,4,True,24.0,INFEASIBLE,1.031,22.0,INFEASIBLE,1.952,0.529,quantum,1,1
q_20260324_145532_results.json,3,4,True,19.856907,INFEASIBLE,72.137,15.974029,INFEASIBLE,5.301,13.607,quantum,20,1
q_20260324_150208_results.json,4,4,True,27.795674,INFEASIBLE,79.638,13.062371,INFEASIBLE,7.079,11.25,quantum,20,1
q_20260324_151006_results.json,5,4,True,29.753446,INFEASIBLE,107.737,11.768175,INFEASIBLE,11.455,9.405,quantum,20,1
q_20260324_152123_results.json,6,4,True,-4.011127,INFEASIBLE,132.772,-22.699555,INFEASIBLE,32.046,4.143,quantum,20,2
q_20260324_132512_results.json,1,5,True,12.0,INFEASIBLE,1.104,11.0,INFEASIBLE,2.917,0.378,quantum,1,1
q_20260324_132700_results.json,2,5,True,24.0,INFEASIBLE,1.832,22.0,INFEASIBLE,3.964,0.462,quantum,1,1
