source_file,n_servers,n_vms,require_all_on,classic_objective,classic_status,classic_time_s,quantum_objective,quantum_status,quantum_time_s,speedup_x,best_solver,n_classic_residuals,n_quantum_residuals
q_20260325_110513_results.json,1,1,True,10.989575,INFEASIBLE,0.086,10.989575,INFEASIBLE,1.281,0.067,classical,1,1
q_20260325_110541_results.json,2,1,True,21.979029,INFEASIBLE,0.111,21.979029,INFEASIBLE,1.634,0.068,classical,1,1
q_20260325_110617_results.json,3,1,True,32.968501,INFEASIBLE,0.221,32.968501,INFEASIBLE,2.204,0.1,classical,1,1
q_20260325_110703_results.json,4,1,True,42.957435,INFEASIBLE,0.248,42.957435,INFEASIBLE,3.635,0.068,classical,1,1
q_20260325_110805_results.json,5,1,True,52.952,INFEASIBLE,0.396,52.952,INFEASIBLE,6.128,0.065,classical,1,1
q_20260325_110957_results.json,6,1,True,62.940566,INFEASIBLE,0.513,62.940566,INFEASIBLE,22.629,0.023,classical,1,1
q_20260325_110518_results.json,1,2,True,10.989676,INFEASIBLE,0.174,10.989676,INFEASIBLE,1.329,0.131,classical,1,1
q_20260325_110546_results.json,2,2,True,21.979291,INFEASIBLE,0.298,21.979291,INFEASIBLE,1.882,0.159,classical,1,1
q_20260325_110623_results.json,3,2,True,32.968939,INFEASIBLE,0.4,32.968939,INFEASIBLE,2.296,0.174,classical,1,1
q_20260325_110710_results.json,4,2,True,42.95627,INFEASIBLE,0.515,42.95627,INFEASIBLE,3.858,0.134,classical,1,1
q_20260325_110816_results.json,5,2,True,52.944191,INFEASIBLE,0.748,52.944191,INFEASIBLE,6.867,0.109,classical,1,1
q_20260325_111023_results.json,6,2,True,62.941153,INFEASIBLE,1.137,62.941153,INFEASIBLE,21.964,0.052,classical,1,1
q_20260325_110523_results.json,1,3,True,10.989871,INFEASIBLE,0.247,10.989871,INFEASIBLE,1.387,0.178,classical,1,1
q_20260325_110553_results.json,2,3,True,21.978777,INFEASIBLE,0.477,21.978777,INFEASIBLE,2.204,0.216,classical,1,1
q_20260325_110629_results.json,3,3,True,32.969237,INFEASIBLE,0.777,32.969237,INFEASIBLE,2.491,0.312,classical,1,1
q_20260325_110718_results.json,4,3,True,42.960089,INFEASIBLE,0.903,42.960089,INFEASIBLE,4.233,0.213,classical,1,1
q_20260325_110827_results.json,5,3,True,52.951082,INFEASIBLE,1.027,52.951082,INFEASIBLE,7.128,0.144,classical,1,1
q_20260325_111152_results.json,6,3,True,62.941048,INFEASIBLE,6.515,62.941048,INFEASIBLE,78.291,0.083,classical,4,4
q_20260325_110527_results.json,1,4,True,10.98974,INFEASIBLE,0.332,10.98974,INFEASIBLE,1.296,0.256,classical,1,1
q_20260325_110559_results.json,2,4,True,21.979482,INFEASIBLE,0.547,21.979482,INFEASIBLE,1.772,0.309,classical,1,1
q_20260325_110640_results.json,3,4,True,32.969173,INFEASIBLE,1.567,32.969173,INFEASIBLE,6.168,0.254,classical,2,2
q_20260325_110734_results.json,4,4,True,42.959094,INFEASIBLE,2.667,42.959094,INFEASIBLE,9.284,0.287,classical,2,2
q_20260325_110859_results.json,5,4,True,52.950671,INFEASIBLE,5.604,52.950671,INFEASIBLE,22.587,0.248,classical,3,3
q_20260325_111218_results.json,6,4,True,62.941217,INFEASIBLE,2.193,62.941217,INFEASIBLE,20.41,0.107,classical,1,1
q_20260325_110532_results.json,1,5,True,10.989464,INFEASIBLE,0.443,10.989464,INFEASIBLE,1.748,0.253,classical,1,1
q_20260325_110605_results.json,2,5,True,21.979523,INFEASIBLE,0.726,21.979523,INFEASIBLE,2.249,0.323,classical,1,1
q_20260325_110647_results.json,3,5,True,32.968817,INFEASIBLE,1.172,32.968817,INFEASIBLE,3.019,0.388,classical,1,1
q_20260325_110744_results.json,4,5,True,42.957846,INFEASIBLE,1.706,42.957846,INFEASIBLE,4.711,0.362,classical,1,1
q_20260325_110915_results.json,5,5,True,52.948145,INFEASIBLE,2.459,52.948145,INFEASIBLE,9.391,0.262,classical,1,1
q_20260325_111246_results.json,6,5,True,62.942006,INFEASIBLE,3.238,62.942006,INFEASIBLE,21.589,0.15,classical,1,1
q_20260325_110537_results.json,1,6,True,10.989522,INFEASIBLE,0.556,10.989522,INFEASIBLE,1.724,0.323,classical,1,1
q_20260325_110611_results.json,2,6,True,21.979353,INFEASIBLE,0.801,21.979353,INFEASIBLE,2.172,0.369,classical,1,1
q_20260325_110656_results.json,3,6,True,32.968283,INFEASIBLE,1.546,32.968283,INFEASIBLE,3.413,0.453,classical,1,1
q_20260325_110756_results.json,4,6,True,42.960086,INFEASIBLE,2.487,42.960086,INFEASIBLE,6.185,0.402,classical,1,1
q_20260325_110931_results.json,5,6,True,52.950097,INFEASIBLE,3.297,52.950097,INFEASIBLE,9.34,0.353,classical,1,1
q_20260325_111318_results.json,6,6,True,62.940329,INFEASIBLE,5.046,62.940329,INFEASIBLE,23.552,0.214,classical,1,1
