source_file,n_servers,n_vms,require_all_on,classic_objective,classic_status,classic_time_s,quantum_objective,quantum_status,quantum_time_s,speedup_x,best_solver,n_classic_residuals,n_quantum_residuals
q_20260323_153955_results.json,1,1,True,12.0,SUCCESS,0.145,11.0,INFEASIBLE,0.684,0.213,quantum,1,1
q_20260323_154106_results.json,2,1,True,8.115058,INFEASIBLE,16.09,-21.627314,INFEASIBLE,1.984,8.11,quantum,20,1
q_20260323_154303_results.json,3,1,True,18.644924,INFEASIBLE,27.712,-24.352259,INFEASIBLE,2.98,9.301,quantum,20,1
q_20260323_155027_results.json,4,1,True,14.228086,INFEASIBLE,21.671,-5.931035,INFEASIBLE,10.11,2.143,quantum,20,4
q_20260323_155829_results.json,5,1,True,19.888456,INFEASIBLE,32.068,-11.327006,INFEASIBLE,3.729,8.598,quantum,20,1
q_20260323_161514_results.json,6,1,True,21.774905,INFEASIBLE,44.209,-3.029697,INFEASIBLE,21.968,2.012,quantum,20,3
q_20260323_154001_results.json,1,2,True,12.0,SUCCESS,0.194,11.0,INFEASIBLE,0.672,0.288,quantum,1,1
q_20260323_154133_results.json,2,2,True,12.802356,INFEASIBLE,17.768,10.50125,INFEASIBLE,1.579,11.255,quantum,20,1
q_20260323_154352_results.json,3,2,True,3.728704,INFEASIBLE,33.081,-16.097532,INFEASIBLE,3.0,11.026,quantum,20,1
q_20260323_155115_results.json,4,2,True,8.434782,INFEASIBLE,34.469,-33.596523,INFEASIBLE,2.35,14.665,quantum,20,1
q_20260323_155937_results.json,5,2,True,17.423758,INFEASIBLE,40.377,-11.881586,INFEASIBLE,20.244,1.994,quantum,20,5
q_20260323_161812_results.json,6,2,True,11.529559,INFEASIBLE,112.351,-23.830933,INFEASIBLE,21.504,5.225,quantum,20,2
q_20260323_154008_results.json,1,3,True,12.0,INFEASIBLE,0.302,11.0,INFEASIBLE,0.796,0.379,quantum,1,1
q_20260323_154144_results.json,2,3,True,24.0,INFEASIBLE,0.899,22.0,INFEASIBLE,1.775,0.507,quantum,1,1
q_20260323_154458_results.json,3,3,True,15.584851,INFEASIBLE,47.587,13.346909,INFEASIBLE,7.095,6.707,quantum,20,2
q_20260323_155213_results.json,4,3,True,-9.531005,INFEASIBLE,46.276,-22.453804,INFEASIBLE,4.705,9.835,quantum,20,1
q_20260323_160121_results.json,5,3,True,-0.914731,INFEASIBLE,90.888,-39.954867,INFEASIBLE,5.36,16.956,quantum,20,1
q_20260323_162027_results.json,6,3,True,2.610937,INFEASIBLE,112.115,-41.52628,INFEASIBLE,10.067,11.137,quantum,20,1
q_20260323_154018_results.json,1,4,True,12.0,INFEASIBLE,0.813,11.0,INFEASIBLE,1.935,0.42,quantum,1,1
q_20260323_154156_results.json,2,4,True,24.0,INFEASIBLE,1.694,22.0,INFEASIBLE,4.008,0.422,quantum,1,1
q_20260323_154616_results.json,3,4,True,10.129593,INFEASIBLE,64.729,0.000349,INFEASIBLE,4.517,14.331,quantum,20,1
q_20260323_155357_results.json,4,4,True,55.709011,INFEASIBLE,73.778,37.460729,INFEASIBLE,3.171,23.264,quantum,20,1
q_20260323_160337_results.json,5,4,True,14.537546,INFEASIBLE,119.469,3.696479,INFEASIBLE,6.981,17.112,quantum,20,1
q_20260323_162353_results.json,6,4,True,8.332707,INFEASIBLE,153.383,-21.996754,INFEASIBLE,39.881,3.846,quantum,20,3
q_20260323_154029_results.json,1,5,True,12.0,INFEASIBLE,1.123,11.0,INFEASIBLE,1.755,0.64,quantum,1,1
q_20260323_154210_results.json,2,5,True,24.0,INFEASIBLE,2.446,22.0,INFEASIBLE,2.857,0.856,quantum,1,1
q_20260323_154755_results.json,3,5,True,40.784261,INFEASIBLE,86.633,28.109298,INFEASIBLE,4.804,18.033,quantum,20,1
q_20260323_155534_results.json,4,5,True,49.137982,INFEASIBLE,88.169,22.536056,INFEASIBLE,3.17,27.815,quantum,20,1
q_20260323_161010_results.json,5,5,True,50.480671,INFEASIBLE,342.192,38.621249,INFEASIBLE,42.823,7.991,quantum,20,2
q_20260323_162715_results.json,6,5,True,25.835451,INFEASIBLE,168.826,21.041867,INFEASIBLE,11.396,14.814,quantum,20,1
q_20260323_154040_results.json,1,6,True,12.0,INFEASIBLE,1.769,11.0,INFEASIBLE,2.198,0.805,quantum,1,1
q_20260323_154224_results.json,2,6,True,24.0,INFEASIBLE,2.714,22.0,INFEASIBLE,3.984,0.681,quantum,1,1
q_20260323_154948_results.json,3,6,True,24.436272,INFEASIBLE,99.832,22.474238,INFEASIBLE,5.905,16.906,quantum,20,1
q_20260323_155745_results.json,4,6,True,39.698119,INFEASIBLE,116.332,27.807687,INFEASIBLE,7.034,16.54,quantum,20,1
q_20260323_161359_results.json,5,6,True,55.825311,INFEASIBLE,186.519,41.710397,INFEASIBLE,10.619,17.564,quantum,20,1
q_20260323_163126_results.json,6,6,True,56.988185,INFEASIBLE,233.294,43.185804,INFEASIBLE,11.002,21.205,quantum,20,1
